,Unnamed: 0,YEAR,ROUND,HSEED,HTEAM,LSEED,LTEAM,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,X2P_O,X2P_D,X3P_O,X3P_D,ADJ_T,WAB,predictions
112,113,2023,1,1,Alabama,12,VCU,0,2,10.9,-4.59999999999999,0.1546,0.5,-5.5,-0.5,-8.1,4.8,-2.2,-5.09999999999999,2.3,2.3,-5.0,-0.900000000000006,-4.2,4.60000000000001,9.5,0.0
113,114,2023,1,1,Alabama,12,Oral Roberts,0,-1,3.5,-12.1,0.1733,-3.4,-7.0,5.8,-1.6,9.3,0.200000000000003,12.1,10.8,-2.0,-5.4,-3.2,-6.1,2.2,8.6,0.0
114,115,2023,1,1,Alabama,12,College of Charleston,0,-2,6.7,-9.39999999999999,0.1765,1.2,-6.4,2.3,-3.3,-1.3,2.1,4.0,8.1,1.7,-7.9,0.5,-2.2,1.5,8.8,0.0
115,116,2023,1,1,Alabama,13,Iona,0,2,7.0,-9.09999999999999,0.1752,0.900000000000006,-4.4,3.7,-4.9,1.8,-2.9,7.7,1.6,3.8,-5.8,-2.2,-1.1,4.0,12.1,0.0
116,117,2023,1,1,Alabama,13,Kent State,0,1,9.3,-7.8,0.1916,1.40000000000001,-5.7,2.7,-6.6,2.9,-2.6,4.7,-6.0,2.4,-6.59999999999999,0.599999999999994,-2.8,4.60000000000001,9.5,0.0
117,118,2023,1,1,Alabama,13,Louisiana Lafayette,1,3,4.59999999999999,-13.4,0.2206,-0.299999999999997,-9.1,1.5,-2.1,0.0,1.2,-1.0,-1.0,2.4,-8.0,-2.8,-7.8,4.2,10.9,0.0
118,119,2023,1,1,Alabama,13,Furman,0,2,3.2,-15.6,0.2393,-2.9,-9.1,3.2,-2.4,4.2,0.5,2.0,0.999999999999996,-4.5,-10.0,-0.600000000000001,-5.0,4.2,12.5,0.0
119,120,2023,1,1,Alabama,14,Montana State,0,4,11.4,-9.0,0.2644,1.8,-7.9,1.4,-4.1,8.1,2.1,-7.7,-2.7,2.2,-6.8,1.8,-6.7,6.3,13.2,0.0
120,121,2023,1,1,Alabama,14,Kennesaw State,0,3,10.6,-12.0,0.3224,-0.199999999999996,-9.7,1.1,-3.6,6.3,1.8,0.200000000000003,-3.40000000000001,3.3,-9.3,-3.3,-6.7,4.10000000000001,11.8,0.0
121,122,2023,1,1,Alabama,14,Grand Canyon,-1,5,5.0,-17.5,0.3257,-0.199999999999996,-5.7,0.600000000000001,1.0,3.3,-2.7,-1.09999999999999,-0.400000000000006,4.1,-5.59999999999999,-3.8,-3.9,7.7,14.1,0.0
122,123,2023,1,1,Alabama,14,UC Santa Barbara,0,2,6.0,-16.7,0.3308,-1.5,-8.3,2.2,-2.7,7.2,1.5,1.8,3.6,-0.199999999999996,-7.7,-1.3,-6.4,8.0,11.7,0.0
123,124,2023,1,1,Alabama,15,Vermont,1,6,6.59999999999999,-13.4,0.2627,-2.2,-9.2,4.8,-0.800000000000001,14.5,5.1,8.3,5.9,-0.899999999999999,-8.8,-2.40000000000001,-6.5,8.0,14.3,0.0
124,125,2023,1,1,Alabama,15,Colgate,0,3,4.5,-16.8,0.2958,-5.9,-10.4,4.1,-1.6,8.9,3.5,9.1,12.5,-2.5,-10.3,-7.1,-6.8,4.90000000000001,14.1,0.0
125,126,2023,1,1,Alabama,15,Princeton,5,8,8.2,-13.6,0.3037,0.200000000000003,-6.5,2.1,1.5,5.4,4.8,4.5,3.5,1.1,-6.0,-0.200000000000003,-5.0,5.2,13.7,0.0
126,127,2023,1,1,Alabama,15,UNC Asheville,0,2,14.4,-13.7,0.4687,-1.2,-6.5,-1.0,-1.9,8.0,-1.1,-4.59999999999999,6.0,3.2,-7.9,-5.0,-2.4,4.3,12.3,0.0
127,128,2023,1,1,Alabama,16,Northern Kentucky,0,7,13.9,-12.9,0.4346,2.90000000000001,-9.8,1.5,-7.2,2.5,-5.2,9.3,2.0,6.9,-7.7,-1.40000000000001,-8.6,10.8,17.1,0.0
128,129,2023,1,1,Alabama,16,Texas A&M Corpus Chris,1,6,10.9,-18.0,0.4937,1.5,-10.9,1.0,-4.9,1.3,-0.299999999999997,2.3,-5.8,5.6,-12.9,-3.1,-5.2,3.5,16.5,0.0
129,130,2023,1,1,Alabama,16,Howard,0,7,13.8,-17.2,0.5481,0.700000000000003,-9.1,-3.8,-4.7,0.0,-4.0,3.90000000000001,-1.8,4.7,-9.59999999999999,-3.40000000000001,-5.5,3.7,17.8,0.0
130,131,2023,1,1,Alabama,16,Southeast Missouri State,-1,10,16.7,-18.9,0.6638,2.7,-10.1,1.7,-3.0,8.5,-0.299999999999997,-1.59999999999999,-10.8,4.6,-9.59999999999999,0.5,-7.2,0.5,22.0,0.0
131,132,2023,1,1,Alabama,16,Texas Southern,0,15,20.6,-15.9,0.6903,6.5,-7.8,-1.3,-2.5,4.5,-0.0999999999999979,1.8,-5.3,7.2,-7.5,5.1,-5.5,3.3,23.9,0.0
132,133,2023,1,1,Alabama,16,Fairleigh Dickinson,0,10,11.1,-29.2,0.7423,1.2,-14.3,2.7,-5.4,2.4,-1.3,8.8,-2.0,3.2,-14.9,-0.600000000000001,-8.8,3.90000000000001,22.8,0.0
133,134,2023,1,1,Purdue,1,Kansas,0,2,5.8,1.89999999999999,0.0224,-0.199999999999996,0.100000000000001,-0.5,-4.8,9.9,-5.0,7.4,-11.9,1.2,0.199999999999996,-1.8,0.199999999999999,-5.0,-1.3,0.0
134,135,2023,1,1,Purdue,2,UCLA,0,0,5.90000000000001,5.8,-0.0077,1.3,0.400000000000006,1.7,-8.2,4.59999999999999,-4.3,10.1,-8.3,3.7,0.600000000000001,-2.1,0.299999999999997,-2.2,0.699999999999999,0.0
135,136,2023,1,1,Purdue,2,Texas,0,3,3.59999999999999,2.0,0.0073999999999999,-0.5,-0.599999999999994,0.5,-7.4,10.0,-6.1,5.7,-15.2,0.300000000000004,0.199999999999996,-1.3,-1.3,-4.7,1.2,0.0
136,137,2023,1,1,Purdue,2,Arizona,0,1,-1.0,-2.2,0.0113,-4.59999999999999,0.0,-1.4,-1.5,7.2,-2.9,0.700000000000003,-6.7,-2.5,1.5,-5.6,-1.4,-8.30000000000001,1.7,1.0
137,138,2023,1,1,Purdue,2,Marquette,0,1,0.5,-2.8,0.0267999999999999,-3.8,-3.9,1.8,-7.4,11.8,-8.8,10.1,-9.7,-4.7,-2.6,-2.2,-3.8,-4.5,1.7,1.0
138,139,2023,1,1,Purdue,3,Gonzaga,1,1,-5.7,-5.40000000000001,0.0061999999999999,-6.3,-4.5,2.4,-3.4,7.2,-2.7,3.0,-7.4,-4.9,-3.8,-5.8,-3.6,-5.90000000000001,2.1,0.0
139,140,2023,1,1,Purdue,3,Baylor,2,7,-3.59999999999999,-6.5,0.0297999999999999,-0.899999999999999,-4.2,-1.1,-4.5,3.59999999999999,-7.8,0.0,-12.1,3.3,-5.9,-4.6,-0.800000000000004,-2.90000000000001,3.5,0.0
140,141,2023,1,1,Purdue,3,Xavier,0,4,0.299999999999997,-5.40000000000001,0.0525,-3.4,-3.2,-0.5,-1.1,6.5,-2.1,6.4,-7.8,0.100000000000001,-1.3,-6.9,-4.5,-6.30000000000001,4.1,0.0
141,142,2023,1,1,Purdue,3,Kansas State,2,6,7.90000000000001,0.599999999999994,0.0573,0.700000000000003,-0.299999999999997,-3.0,-5.3,7.2,-5.9,0.200000000000003,-17.4,2.3,-1.4,-1.4,1.3,-5.90000000000001,4.5,0.0
142,143,2023,1,1,Purdue,4,Tennessee,1,6,7.09999999999999,6.09999999999999,-0.003,1.90000000000001,4.8,-1.1,-6.8,1.5,-3.6,6.3,-15.6,3.1,2.8,-0.299999999999997,5.2,-1.5,6.1,0.0
143,144,2023,1,1,Purdue,4,Connecticut,1,4,-0.299999999999997,0.200000000000003,-0.0028,-1.3,1.7,-1.9,-4.0,-0.900000000000006,-2.9,5.8,-19.4,0.700000000000003,1.6,-3.1,1.4,-2.90000000000001,4.2,1.0
144,145,2023,1,1,Purdue,4,Virginia,2,4,9.0,-0.299999999999997,0.0822999999999999,0.900000000000006,-1.09999999999999,3.3,-4.3,12.8,-1.7,2.7,-6.8,3.7,0.899999999999999,-2.7,-2.6,2.7,5.2,0.0
145,146,2023,1,1,Purdue,4,Indiana,1,7,5.90000000000001,-3.10000000000001,0.0844,-1.59999999999999,-0.0999999999999943,0.100000000000001,-0.9,10.3,-4.6,7.1,-11.3,0.899999999999999,1.7,-4.4,-1.8,-4.0,5.9,0.0
146,147,2023,1,1,Purdue,5,Saint Mary's,1,3,6.3,3.7,0.0106999999999999,-0.299999999999997,0.5,0.600000000000001,-3.6,5.2,1.5,6.0,-11.0,3.1,1.8,-4.1,-1.4,1.99999999999999,5.3,0.0
147,148,2023,1,1,Purdue,5,San Diego State,1,2,6.5,3.7,0.0119,2.1,-0.299999999999997,-0.600000000000001,-4.2,6.6,-2.5,2.90000000000001,-10.1,4.7,-2.5,-1.8,2.2,-2.0,2.7,0.0
148,149,2023,1,1,Purdue,5,Duke,0,3,6.7,0.0,0.0515,1.1,0.900000000000006,-1.2,-1.2,2.09999999999999,-2.6,6.4,-4.8,2.7,0.699999999999996,-1.0,1.0,-1.10000000000001,4.9,0.0
149,150,2023,1,1,Purdue,5,Miami FL,2,4,1.09999999999999,-8.40000000000001,0.1022,-2.8,-4.09999999999999,0.600000000000001,-2.7,6.3,-5.7,7.2,-4.8,-0.799999999999997,-4.4,-4.2,-2.2,-4.7,5.7,0.0
150,151,2023,1,1,Purdue,6,Creighton,1,8,4.90000000000001,0.299999999999997,0.0317,-2.09999999999999,-0.0999999999999943,0.399999999999999,1.1,12.8,0.0,9.1,-0.5,-0.399999999999999,1.8,-3.4,-2.7,-3.80000000000001,7.3,0.0
151,152,2023,1,1,Purdue,6,Iowa State,2,10,9.7,2.7,0.0496,1.5,-2.9,-2.8,-9.7,4.4,-3.3,9.4,-20.7,3.4,-2.2,-1.3,-2.4,-0.100000000000009,6.5,0.0
152,153,2023,1,1,Purdue,6,TCU,1,8,7.3,-0.299999999999997,0.062,2.0,-0.599999999999994,-0.100000000000001,-6.5,5.9,-7.4,3.3,-10.4,2.2,-1.7,2.0,1.0,-5.7,6.6,0.0
153,154,2023,1,1,Purdue,6,Kentucky,2,8,2.7,-4.90000000000001,0.0716,1.0,-1.59999999999999,-0.300000000000001,-1.4,-0.400000000000006,-2.2,4.7,-10.6,3.7,-0.899999999999999,-2.8,-1.7,-1.90000000000001,7.2,0.0
154,155,2023,1,1,Purdue,7,Texas A&M,0,4,4.40000000000001,-0.799999999999997,0.0387,3.2,-0.699999999999996,-1.3,-5.7,1.59999999999999,-7.1,-8.7,-15.8,5.1,0.0,-0.199999999999996,-0.899999999999999,-2.10000000000001,5.1,0.0
155,156,2023,1,1,Purdue,7,Michigan State,3,10,6.5,-2.2,0.0785,0.600000000000001,-0.899999999999999,0.600000000000001,0.700000000000001,10.9,-1.9,11.4,-9.3,6.4,-1.2,-6.9,-0.100000000000001,-0.800000000000011,6.8,0.0
156,157,2023,1,1,Purdue,7,Northwestern,2,8,10.9,0.799999999999997,0.0905,5.0,-1.2,2.2,-6.3,10.0,-4.0,7.5,-12.3,7.6,0.799999999999997,0.5,-2.5,-0.900000000000006,7.7,0.0
157,158,2023,1,1,Purdue,7,Missouri,1,5,1.0,-10.3,0.1316,-2.9,-5.09999999999999,1.0,-8.9,11.5,-14.0,7.7,-15.9,-1.8,-4.3,-3.5,-4.0,-5.2,5.2,0.0
158,159,2023,1,1,Purdue,8,Memphis,0,3,3.90000000000001,-1.0,0.0368999999999999,-1.0,0.400000000000006,-1.4,-5.5,7.3,-9.0,1.3,-15.6,1.0,0.199999999999996,-3.0,0.599999999999998,-7.40000000000001,4.1,0.0
159,160,2023,1,1,Purdue,8,Arkansas,1,9,7.09999999999999,1.0,0.0437,0.200000000000003,0.700000000000003,-1.3,-5.0,7.8,-4.9,-1.59999999999999,-19.6,0.300000000000004,0.5,0.900000000000002,0.799999999999997,-5.5,8.3,0.0
160,161,2023,1,1,Purdue,8,Maryland,1,8,6.3,-2.2,0.0759,1.1,-0.699999999999996,0.800000000000001,-3.0,8.1,-3.9,3.40000000000001,-8.5,2.1,-0.300000000000004,-0.399999999999999,-0.700000000000003,-0.600000000000009,8.4,0.0
161,162,2023,1,1,Purdue,8,Iowa,2,10,-1.09999999999999,-10.4,0.1021,0.300000000000004,-6.09999999999999,2.9,-3.1,6.09999999999999,-4.3,4.6,-4.1,2.0,-5.2,-1.7,-5.2,-5.5,9.0,0.0
162,163,2023,1,1,Purdue,9,West Virginia,1,10,2.09999999999999,-3.3,0.0448999999999999,0.5,-3.5,-1.5,-5.5,4.59999999999999,-6.0,-2.5,-19.2,2.8,-3.1,-2.2,-2.7,-4.60000000000001,7.4,1.0
163,164,2023,1,1,Purdue,9,Auburn,2,9,6.40000000000001,-0.5,0.0549,2.6,1.6,-1.1,-3.9,5.0,-8.7,1.7,-19.8,3.1,0.5,1.2,2.6,-3.60000000000001,7.7,0.0
164,165,2023,1,1,Purdue,9,Florida Atlantic,0,-2,6.7,-2.10000000000001,0.0804,-2.8,1.3,0.300000000000001,-2.9,7.9,-1.2,7.7,-7.4,-0.199999999999996,2.6,-4.6,-0.600000000000001,-4.10000000000001,4.9,1.0
165,166,2023,1,1,Purdue,9,Illinois,2,9,9.40000000000001,-1.90000000000001,0.1144,0.600000000000001,0.300000000000004,-1.2,-3.2,6.0,-3.5,3.40000000000001,-10.3,-1.2,2.1,1.7,-2.2,-5.60000000000001,8.5,0.0
166,167,2023,1,1,Purdue,10,Utah State,0,3,2.3,-4.2,0.0579,-3.4,-0.599999999999994,-0.399999999999999,-0.4,10.9,-1.5,1.7,-10.9,0.0,1.5,-5.9,-2.9,-4.7,5.3,1.0
167,168,2023,1,1,Purdue,10,Boise State,1,5,9.09999999999999,0.0,0.0792999999999999,0.300000000000004,-0.0999999999999943,0.300000000000001,-2.3,11.9,-0.5,6.5,-8.1,3.4,-0.399999999999999,-3.4,0.399999999999999,-2.40000000000001,6.3,0.0
168,169,2023,1,1,Purdue,10,USC,2,7,6.90000000000001,-3.7,0.1075,0.900000000000006,2.0,-1.1,-2.7,9.3,-9.7,3.40000000000001,-10.5,3.0,5.0,-1.9,-2.0,-4.10000000000001,7.1,0.0
169,170,2023,1,1,Purdue,10,Penn State,-1,7,2.59999999999999,-7.60000000000001,0.1089,-3.3,-2.0,3.3,2.3,19.5,-1.8,15.8,-6.6,0.600000000000001,-1.4,-5.9,-1.9,-0.5,7.8,0.0
170,171,2023,1,1,Purdue,11,North Carolina State,1,6,5.40000000000001,-5.8,0.12,0.400000000000006,-2.59999999999999,3.4,-3.7,7.6,-3.3,11.9,-14.7,2.6,-3.2,-2.3,-0.800000000000004,-5.30000000000001,8.3,0.0
171,172,2023,1,1,Purdue,11,Mississippi State,1,8,15.4,2.3,0.1336,5.3,1.0,-2.3,-6.6,3.09999999999999,-5.7,2.6,-8.3,3.6,1.2,6.0,0.599999999999998,0.399999999999991,8.4,0.0
172,173,2023,1,1,Purdue,11,Providence,2,8,3.8,-8.0,0.1345,0.700000000000003,-2.8,0.100000000000001,-1.5,3.09999999999999,-3.4,0.400000000000006,-6.2,3.2,-2.2,-2.5,-2.5,-2.90000000000001,8.2,0.0
173,174,2023,1,1,Purdue,11,Nevada,2,7,9.3,-3.2,0.1357,1.7,-1.8,1.8,-3.3,15.4,-1.8,-2.3,-12.1,3.8,-1.9,-1.2,-1.1,-1.90000000000001,7.8,0.0
174,175,2023,1,1,Purdue,11,Arizona State,0,7,13.0,-0.799999999999997,0.1538,4.7,0.800000000000004,0.100000000000001,-5.2,8.7,-8.5,6.4,-14.1,6.2,3.6,1.2,-2.2,-4.30000000000001,7.9,0.0
175,176,2023,1,1,Purdue,11,Pittsburgh,1,7,5.59999999999999,-9.7,0.1977,-1.0,-2.0,0.600000000000001,-1.3,7.9,-4.9,4.8,-11.3,1.4,-1.2,-3.4,-2.0,-3.2,9.7,0.0
176,177,2023,1,1,Purdue,12,Drake,0,2,8.8,-2.40000000000001,0.1144,-0.899999999999999,-0.0999999999999943,1.5,-2.3,14.0,0.900000000000002,8.4,-7.4,2.2,-0.100000000000001,-4.1,0.199999999999999,-2.30000000000001,9.4,0.0
177,178,2023,1,1,Purdue,12,VCU,0,2,13.4,0.299999999999997,0.1367,0.0,0.200000000000003,-2.5,-8.7,9.3,-6.5,-4.59999999999999,-11.2,1.8,1.2,-2.1,-0.899999999999999,-4.0,8.1,0.0
178,179,2023,1,1,Purdue,12,Oral Roberts,0,-1,6.0,-7.2,0.1554,-3.9,-1.3,3.8,-2.2,13.8,-4.1,12.6,-2.7,-2.5,0.799999999999997,-4.4,-2.8,-6.40000000000001,7.2,0.0
179,180,2023,1,1,Purdue,12,College of Charleston,0,-2,9.2,-4.5,0.1586,0.700000000000003,-0.699999999999996,0.300000000000001,-3.9,3.2,-2.2,4.5,-5.4,1.2,-1.7,-0.699999999999996,1.1,-7.10000000000001,7.4,0.0
180,181,2023,1,1,Purdue,13,Iona,0,2,9.5,-4.2,0.1573,0.400000000000006,1.3,1.7,-5.5,6.3,-7.2,8.2,-11.9,3.3,0.399999999999999,-3.4,2.2,-4.60000000000001,10.7,0.0
181,182,2023,1,1,Purdue,13,Kent State,0,1,11.8,-2.90000000000001,0.1737,0.900000000000006,0.0,0.699999999999999,-7.2,7.4,-6.9,5.2,-19.5,1.9,-0.399999999999999,-0.600000000000001,0.5,-4.0,8.1,0.0
182,183,2023,1,1,Purdue,13,Louisiana Lafayette,1,3,7.09999999999999,-8.5,0.2027,-0.799999999999997,-3.4,-0.5,-2.7,4.5,-3.1,-0.5,-14.5,1.9,-1.8,-4.0,-4.5,-4.40000000000001,9.5,0.0
183,184,2023,1,1,Purdue,13,Furman,0,2,5.7,-10.7,0.2214,-3.4,-3.4,1.2,-3.0,8.7,-3.8,2.5,-12.5,-5.0,-3.8,-1.8,-1.7,-4.40000000000001,11.1,0.0
184,185,2023,1,1,Purdue,14,Montana State,0,4,13.9,-4.10000000000001,0.2465,1.3,-2.2,-0.600000000000001,-4.7,12.6,-2.2,-7.2,-16.2,1.7,-0.600000000000001,0.600000000000001,-3.4,-2.30000000000001,11.8,0.0
185,186,2023,1,1,Purdue,14,Kennesaw State,0,3,13.1,-7.10000000000001,0.3045,-0.699999999999996,-4.0,-0.899999999999999,-4.2,10.8,-2.5,0.700000000000003,-16.9,2.8,-3.1,-4.5,-3.4,-4.5,10.4,0.0
186,187,2023,1,1,Purdue,14,Grand Canyon,-1,5,7.5,-12.6,0.3078,-0.699999999999996,0.0,-1.4,0.4,7.8,-7.0,-0.599999999999994,-13.9,3.6,0.600000000000001,-5.0,-0.600000000000001,-0.900000000000006,12.7,0.0
187,188,2023,1,1,Purdue,14,UC Santa Barbara,0,2,8.5,-11.8,0.3129,-2.0,-2.59999999999999,0.199999999999999,-3.3,11.7,-2.8,2.3,-9.9,-0.699999999999996,-1.5,-2.5,-3.1,-0.600000000000009,10.3,0.0
188,189,2023,1,1,Purdue,15,Vermont,1,6,9.09999999999999,-8.5,0.2448,-2.7,-3.5,2.8,-1.4,19.0,0.800000000000001,8.8,-7.6,-1.4,-2.6,-3.6,-3.2,-0.600000000000009,12.9,0.0
189,190,2023,1,1,Purdue,15,Colgate,0,3,7.0,-11.9,0.2779,-6.4,-4.7,2.1,-2.2,13.4,-0.800000000000001,9.6,-1.0,-3.0,-4.1,-8.3,-3.5,-3.7,12.7,0.0
190,191,2023,1,1,Purdue,15,Princeton,5,8,10.7,-8.7,0.2858,-0.299999999999997,-0.799999999999997,0.100000000000001,0.9,9.9,0.5,5.0,-10.0,0.600000000000001,0.199999999999996,-1.4,-1.7,-3.40000000000001,12.3,0.0
191,192,2023,1,1,Purdue,15,UNC Asheville,0,2,16.9,-8.8,0.4508,-1.7,-0.799999999999997,-3.0,-2.5,12.5,-5.4,-4.09999999999999,-7.5,2.7,-1.7,-6.2,0.899999999999999,-4.30000000000001,10.9,0.0
192,193,2023,1,1,Purdue,16,Northern Kentucky,0,7,16.4,-8.0,0.4167,2.40000000000001,-4.09999999999999,-0.5,-7.8,7.0,-9.5,9.8,-11.5,6.4,-1.5,-2.6,-5.3,2.2,15.7,0.0
193,194,2023,1,1,Purdue,16,Texas A&M Corpus Chris,1,6,13.4,-13.1,0.4758,1.0,-5.2,-1.0,-5.5,5.8,-4.6,2.8,-19.3,5.1,-6.7,-4.3,-1.9,-5.10000000000001,15.1,0.0
194,195,2023,1,1,Purdue,16,Howard,0,7,16.3,-12.3,0.5302,0.200000000000003,-3.4,-5.8,-5.3,4.5,-8.3,4.40000000000001,-15.3,4.2,-3.4,-4.6,-2.2,-4.90000000000001,16.4,0.0
195,196,2023,1,1,Purdue,16,Southeast Missouri State,-1,10,19.2,-14.0,0.6459,2.2,-4.4,-0.300000000000001,-3.6,13.0,-4.6,-1.09999999999999,-24.3,4.1,-3.4,-0.699999999999996,-3.9,-8.10000000000001,20.6,0.0
196,197,2023,1,1,Purdue,16,Texas Southern,0,15,23.1,-11.0,0.6724,6.0,-2.09999999999999,-3.3,-3.1,9.0,-4.4,2.3,-18.8,6.7,-1.3,3.9,-2.2,-5.30000000000001,22.5,0.0
197,198,2023,1,1,Purdue,16,Fairleigh Dickinson,0,10,13.6,-24.3,0.7244,0.700000000000003,-8.59999999999999,0.699999999999999,-6.0,6.9,-5.6,9.3,-15.5,2.7,-8.7,-1.8,-5.5,-4.7,21.4,0.0
198,199,2023,1,1,Kansas,2,UCLA,0,-2,0.100000000000009,3.90000000000001,-0.0301,1.5,0.300000000000004,2.2,-3.4,-5.3,0.699999999999999,2.7,3.6,2.5,0.400000000000006,-0.300000000000004,0.0999999999999979,2.8,2.0,1.0
199,200,2023,1,1,Kansas,2,Texas,0,1,-2.2,0.100000000000009,-0.015,-0.300000000000004,-0.699999999999996,1.0,-2.6,0.0999999999999979,-1.1,-1.7,-3.3,-0.899999999999999,0.0,0.5,-1.5,0.299999999999997,2.5,1.0
200,201,2023,1,1,Kansas,2,Arizona,0,-1,-6.8,-4.09999999999999,-0.0111,-4.4,-0.100000000000001,-0.899999999999999,3.3,-2.7,2.1,-6.7,5.2,-3.7,1.3,-3.8,-1.6,-3.30000000000001,3.0,1.0
201,202,2023,1,1,Kansas,2,Marquette,0,-1,-5.3,-4.69999999999999,0.0043999999999999,-3.6,-4.0,2.3,-2.6,1.9,-3.8,2.7,2.2,-5.9,-2.8,-0.399999999999999,-4.0,0.5,3.0,0.0
202,203,2023,1,1,Kansas,3,Gonzaga,1,-1,-11.5,-7.3,-0.0162,-6.1,-4.6,2.9,1.4,-2.7,2.3,-4.4,4.5,-6.1,-4.0,-4.0,-3.8,-0.900000000000006,3.4,0.0
203,204,2023,1,1,Kansas,3,Baylor,2,5,-9.39999999999999,-8.39999999999999,0.0073999999999999,-0.700000000000003,-4.3,-0.600000000000001,0.300000000000001,-6.3,-2.8,-7.4,-0.199999999999999,2.1,-6.09999999999999,-2.8,-1.0,2.09999999999999,4.8,0.0
204,205,2023,1,1,Kansas,3,Xavier,0,2,-5.5,-7.3,0.0301,-3.2,-3.3,0.0,3.7,-3.4,2.9,-1.0,4.1,-1.1,-1.5,-5.1,-4.7,-1.30000000000001,5.4,0.0
205,206,2023,1,1,Kansas,3,Kansas State,2,4,2.10000000000001,-1.3,0.0349,0.899999999999999,-0.399999999999999,-2.5,-0.5,-2.7,-0.899999999999999,-7.2,-5.5,1.1,-1.59999999999999,0.399999999999999,1.1,-0.900000000000006,5.8,1.0
206,207,2023,1,1,Kansas,4,Tennessee,1,4,1.3,4.2,-0.0254,2.1,4.7,-0.600000000000001,-2.0,-8.4,1.4,-1.1,-3.7,1.9,2.6,1.5,5.0,3.5,7.4,1.0
207,208,2023,1,1,Kansas,4,Connecticut,1,2,-6.09999999999999,-1.69999999999999,-0.0252,-1.1,1.6,-1.4,0.800000000000001,-10.8,2.1,-1.6,-7.5,-0.5,1.40000000000001,-1.3,1.2,2.09999999999999,5.5,1.0
208,209,2023,1,1,Kansas,4,Virginia,2,2,3.2,-2.19999999999999,0.0599,1.1,-1.2,3.8,0.5,2.9,3.3,-4.7,5.1,2.5,0.700000000000003,-0.899999999999999,-2.8,7.7,6.5,1.0
209,210,2023,1,1,Kansas,4,Indiana,1,5,0.100000000000009,-5.0,0.062,-1.4,-0.199999999999996,0.600000000000001,3.9,0.399999999999999,0.400000000000002,-0.300000000000001,0.599999999999998,-0.300000000000004,1.5,-2.6,-2.0,1.0,7.2,0.0
210,211,2023,1,1,Kansas,5,Saint Mary's,1,1,0.5,1.80000000000001,-0.0117,-0.100000000000001,0.399999999999999,1.1,1.2,-4.7,6.5,-1.4,0.899999999999999,1.9,1.6,-2.3,-1.6,6.99999999999999,6.6,1.0
211,212,2023,1,1,Kansas,5,San Diego State,1,0,0.700000000000003,1.80000000000001,-0.0105,2.3,-0.399999999999999,-0.100000000000001,0.599999999999998,-3.3,2.5,-4.5,1.8,3.5,-2.7,0.0,2.0,3.0,4.0,1.0
212,213,2023,1,1,Kansas,5,Duke,0,1,0.900000000000006,-1.89999999999999,0.0291,1.3,0.800000000000004,-0.699999999999999,3.6,-7.8,2.4,-1.0,7.1,1.5,0.5,0.799999999999997,0.800000000000001,3.89999999999999,6.2,1.0
213,214,2023,1,1,Kansas,5,Miami FL,2,2,-4.7,-10.3,0.0798,-2.6,-4.2,1.1,2.1,-3.6,-0.699999999999999,-0.199999999999999,7.1,-2.0,-4.59999999999999,-2.4,-2.4,0.299999999999997,7.0,0.0
214,215,2023,1,1,Kansas,6,Creighton,1,6,-0.899999999999991,-1.59999999999999,0.0092999999999999,-1.9,-0.199999999999996,0.899999999999999,5.9,2.9,5.0,1.7,11.4,-1.6,1.6,-1.6,-2.9,1.19999999999999,8.6,1.0
215,216,2023,1,1,Kansas,6,Iowa State,2,8,3.90000000000001,0.800000000000011,0.0272,1.7,-3.0,-2.3,-4.9,-5.5,1.7,2.0,-8.8,2.2,-2.4,0.5,-2.6,4.89999999999999,7.8,0.0
216,217,2023,1,1,Kansas,6,TCU,1,6,1.5,-2.19999999999999,0.0396,2.2,-0.699999999999996,0.399999999999999,-1.7,-4.0,-2.4,-4.1,1.5,1.0,-1.9,3.8,0.800000000000001,-0.700000000000003,7.9,1.0
217,218,2023,1,1,Kansas,6,Kentucky,2,6,-3.09999999999999,-6.8,0.0492,1.2,-1.7,0.199999999999999,3.4,-10.3,2.8,-2.7,1.3,2.5,-1.09999999999999,-1.0,-1.9,3.09999999999999,8.5,0.0
218,219,2023,1,1,Kansas,7,Texas A&M,0,2,-1.39999999999999,-2.69999999999999,0.0163,3.4,-0.799999999999997,-0.800000000000001,-0.900000000000002,-8.3,-2.1,-16.1,-3.9,3.9,-0.199999999999996,1.6,-1.1,2.89999999999999,6.4,1.0
219,220,2023,1,1,Kansas,7,Michigan State,3,8,0.700000000000003,-4.09999999999999,0.0561,0.799999999999997,-1.0,1.1,5.5,1.0,3.1,4.0,2.6,5.2,-1.4,-5.1,-0.300000000000001,4.19999999999999,8.1,1.0
220,221,2023,1,1,Kansas,7,Northwestern,2,6,5.10000000000001,-1.09999999999999,0.0681,5.2,-1.3,2.7,-1.5,0.0999999999999979,1.0,0.100000000000001,-0.400000000000002,6.4,0.600000000000001,2.3,-2.7,4.09999999999999,9.0,0.0
221,222,2023,1,1,Kansas,7,Missouri,1,3,-4.8,-12.2,0.1092,-2.7,-5.2,1.5,-4.1,1.6,-9.0,0.300000000000001,-4.0,-3.0,-4.5,-1.7,-4.2,-0.200000000000003,6.5,0.0
